VPX14757-W773_Stability_001.dat
Hamamatsu ATLAS12 VPX14757 W773
project: S
componentType: SENSOR
testType: SENSOR_STABILITY
SENSOR_ST_SN: ???
component: 20USBSL0000773
date: 07.05.2019
TIME: 14:55:10
institution:
passed: false
problems: false
runNumber: 12
SENSOR_STA_LEN: 40h
SENSOR_STA_SETV: -500V
SENSOR_STA_MU: Keithley 2410
4 2643 (Not sure what this is, but this is ignored since no colon)
%%SENSOR_STA_TIME/%[s] %%SENSOR_STA_TEMP/%[�C] %%SENSOR_STA_HUM/%[%] %%SENSOR_STA_CURRENT/%[nA]
0084722.00 0000018.71 0000014.93 -000361.05
0084753.00 0000018.65 0000014.89 -000360.51
0084783.00 0000018.61 0000014.89 -000360.54
0084814.00 0000018.56 0000014.89 -000360.34
0084844.00 0000018.52 0000014.78 -000360.27
0084874.00 0000018.50 0000014.75 -000360.08
0084905.00 0000018.48 0000014.75 -000359.89
0084935.00 0000018.46 0000014.75 -000359.67
0084966.00 0000018.45 0000014.75 -000359.64
0084997.00 0000018.43 0000014.75 -000359.85
0085027.00 0000018.42 0000014.74 -000359.44
0085057.00 0000018.42 0000014.74 -000359.33
0085088.00 0000018.39 0000014.74 -000359.53
0085118.00 0000018.40 0000014.74 -000359.34
0085149.00 0000018.38 0000014.74 -000359.42
0085179.00 0000018.39 0000014.67 -000359.46
0085209.00 0000018.38 0000014.67 -000359.01
0085240.00 0000018.38 0000014.71 -000359.04
0085270.00 0000018.38 0000014.74 -000359.24
0085301.00 0000018.38 0000014.71 -000359.07
0085331.00 0000018.38 0000014.67 -000358.90
0085362.00 0000018.38 0000014.67 -000358.87
0085392.00 0000018.38 0000014.71 -000358.94
0085422.00 0000018.40 0000014.74 -000358.90
0085453.00 0000018.40 0000014.74 -000358.86
0085483.00 0000018.40 0000014.74 -000358.97
0085514.00 0000018.42 0000014.74 -000358.67
0085544.00 0000018.42 0000014.74 -000358.69
0085575.00 0000018.42 0000014.74 -000358.68
0085605.00 0000018.44 0000014.75 -000358.53
0085636.00 0000018.45 0000014.75 -000358.55
0085666.00 0000018.45 0000014.75 -000358.81
0085696.00 0000018.46 0000014.75 -000358.54
0085727.00 0000018.46 0000014.82 -000358.45
0085757.00 0000018.48 0000014.82 -000358.56
0085788.00 0000018.48 0000014.82 -000358.56
0085818.00 0000018.50 0000014.82 -000358.54
0085849.00 0000018.50 0000014.82 -000358.55
0085879.00 0000018.50 0000014.82 -000358.48
0085910.00 0000018.52 0000014.82 -000358.54
0085940.00 0000018.54 0000014.82 -000358.51
0085971.00 0000018.54 0000014.82 -000358.51
0086001.00 0000018.56 0000014.82 -000358.57
0086031.00 0000018.56 0000014.86 -000358.56
0086062.00 0000018.56 0000014.89 -000358.75
0086092.00 0000018.58 0000014.86 -000358.58
0086123.00 0000018.59 0000014.82 -000358.58
0086153.00 0000018.60 0000014.86 -000358.56
0086184.00 0000018.62 0000014.89 -000358.63
0086214.00 0000018.62 0000014.89 -000358.73
0086244.00 0000018.64 0000014.89 -000358.91
0086275.00 0000018.64 0000014.86 -000358.49
0086305.00 0000018.65 0000014.86 -000358.70
0086336.00 0000018.66 0000014.83 -000358.88
0086366.00 0000018.68 0000014.83 -000358.84
0086397.00 0000018.68 0000014.86 -000358.82
0086427.00 0000018.70 0000014.83 -000358.72
0086457.00 0000018.69 0000014.83 -000358.86
0086488.00 0000018.71 0000014.83 -000358.78
0086518.00 0000018.73 0000014.83 -000358.80
0086549.00 0000018.72 0000014.83 -000358.81
0086579.00 0000018.74 0000014.83 -000358.84
0086610.00 0000018.75 0000014.83 -000358.81
0086640.00 0000018.76 0000014.83 -000358.93
0086670.00 0000018.78 0000014.80 -000359.12
0086701.00 0000018.78 0000014.83 -000359.11
0086731.00 0000018.78 0000014.80 -000359.25
0086762.00 0000018.79 0000014.76 -000359.16
0086793.00 0000018.80 0000014.76 -000359.45
0086823.00 0000018.81 0000014.76 -000359.26
0086853.00 0000018.82 0000014.76 -000359.37
0086884.00 0000018.83 0000014.76 -000359.33
0086914.00 0000018.84 0000014.76 -000359.56
0086945.00 0000018.85 0000014.77 -000359.40
0086975.00 0000018.88 0000014.77 -000359.48
0087005.00 0000018.88 0000014.77 -000359.59
0087036.00 0000018.88 0000014.70 -000359.92
0087066.00 0000018.88 0000014.70 -000359.57
0087097.00 0000018.90 0000014.70 -000359.71
0087127.00 0000018.90 0000014.70 -000359.78
0087158.00 0000018.91 0000014.70 -000359.82
0087188.00 0000018.92 0000014.70 -000360.17
0087219.00 0000018.92 0000014.70 -000359.97
0087249.00 0000018.94 0000014.67 -000360.14
0087279.00 0000018.94 0000014.63 -000360.23
0087310.00 0000018.96 0000014.63 -000360.33
0087340.00 0000018.97 0000014.63 -000360.33
0087371.00 0000018.98 0000014.63 -000360.36
0087401.00 0000018.99 0000014.63 -000360.46
0087432.00 0000018.99 0000014.63 -000360.57
0087462.00 0000019.00 0000014.63 -000360.81
0087492.00 0000019.01 0000014.63 -000360.95
0087523.00 0000019.02 0000014.57 -000361.00
0087584.00 0000019.05 0000014.57 -000361.14
0087645.00 0000019.06 0000014.57 -000361.33
0087706.00 0000019.09 0000014.57 -000361.45
0087736.00 0000019.10 0000014.53 -000361.67
0087767.00 0000019.10 0000014.53 -000361.75
0087827.00 0000019.11 0000014.50 -000361.73
0087888.00 0000019.15 0000014.50 -000362.02
0087919.00 0000019.16 0000014.50 -000362.29
0087949.00 0000019.16 0000014.50 -000362.30
0088010.00 0000019.16 0000014.50 -000362.40
0088101.00 0000019.10 0000014.50 -000362.42
0088253.00 0000018.95 0000014.56 -000362.05
0088284.00 0000018.92 0000014.56 -000362.14
0088314.00 0000018.87 0000014.56 -000362.05
0088345.00 0000018.84 0000014.56 -000361.62
0088375.00 0000018.80 0000014.55 -000361.94
0088406.00 0000018.76 0000014.55 -000361.63
0088467.00 0000018.70 0000014.48 -000361.46
0088527.00 0000018.65 0000014.41 -000361.43
0088558.00 0000018.65 0000014.37 -000361.05
0088588.00 0000018.62 0000014.34 -000361.14
0088619.00 0000018.62 0000014.34 -000360.88
0088649.00 0000018.61 0000014.34 -000360.81
0088680.00 0000018.62 0000014.34 -000360.76
0088741.00 0000018.59 0000014.34 -000360.73
0088801.00 0000018.60 0000014.34 -000360.44
0088862.00 0000018.60 0000014.34 -000360.70
0088954.00 0000018.62 0000014.34 -000360.58
0089106.00 0000018.66 0000014.41 -000360.83
0089319.00 0000018.73 0000014.48 -000360.53
0089471.00 0000018.78 0000014.55 -000360.95
0089501.00 0000018.80 0000014.55 -000361.01
0089654.00 0000018.88 0000014.56 -000361.19
0089806.00 0000018.93 0000014.56 -000361.49
0089836.00 0000018.93 0000014.56 -000361.46
0089867.00 0000018.95 0000014.56 -000361.57
0089928.00 0000018.98 0000014.56 -000361.54
0089989.00 0000019.00 0000014.53 -000361.84
0090050.00 0000019.02 0000014.50 -000361.71
0090080.00 0000019.05 0000014.53 -000362.09
0090110.00 0000019.06 0000014.50 -000362.01
0090141.00 0000019.07 0000014.50 -000362.09
0090202.00 0000019.10 0000014.50 -000362.39
0090232.00 0000019.12 0000014.43 -000362.62
0090293.00 0000019.12 0000014.47 -000362.30
0090384.00 0000019.11 0000014.43 -000362.59
0090445.00 0000019.08 0000014.50 -000362.84
0090537.00 0000019.02 0000014.50 -000362.81
0090658.00 0000018.91 0000014.56 -000362.01
0090689.00 0000018.86 0000014.56 -000362.18
0090750.00 0000018.76 0000014.48 -000362.00
0090780.00 0000018.74 0000014.48 -000361.60
0090811.00 0000018.72 0000014.41 -000361.66
0090841.00 0000018.70 0000014.41 -000361.37
0090871.00 0000018.68 0000014.38 -000361.25
0090902.00 0000018.66 0000014.34 -000361.05
0090963.00 0000018.64 0000014.34 -000360.99
0091054.00 0000018.62 0000014.27 -000360.71
0091206.00 0000018.63 0000014.27 -000360.55
0091480.00 0000018.69 0000014.41 -000360.61
0091602.00 0000018.74 0000014.48 -000360.29
0091632.00 0000018.76 0000014.48 -000360.35
0091785.00 0000018.81 0000014.56 -000360.80
0091998.00 0000018.90 0000014.56 -000361.06
0092089.00 0000018.94 0000014.56 -000361.07
0092119.00 0000018.97 0000014.56 -000361.30
0092150.00 0000018.99 0000014.49 -000361.40
0092180.00 0000018.98 0000014.49 -000361.56
0092241.00 0000019.04 0000014.50 -000361.61
0092333.00 0000019.06 0000014.50 -000361.55
0092485.00 0000019.00 0000014.49 -000361.75
0092698.00 0000018.80 0000014.55 -000361.20
0092728.00 0000018.77 0000014.52 -000360.89
0092759.00 0000018.74 0000014.48 -000360.82
0092789.00 0000018.71 0000014.48 -000360.86
0092820.00 0000018.68 0000014.44 -000360.43
0092850.00 0000018.66 0000014.41 -000360.30
0092880.00 0000018.64 0000014.34 -000360.31
0092941.00 0000018.61 0000014.34 -000360.26
0092972.00 0000018.61 0000014.34 -000359.85
0093033.00 0000018.60 0000014.27 -000359.86
0093124.00 0000018.58 0000014.20 -000359.72
0093186.00 0000018.60 0000014.20 -000359.46
0093216.00 0000018.60 0000014.20 -000359.33
0093277.00 0000018.62 0000014.27 -000359.32
0093368.00 0000018.63 0000014.34 -000359.33
0093520.00 0000018.68 0000014.44 -000359.46
0093794.00 0000018.76 0000014.55 -000359.48
0093946.00 0000018.82 0000014.56 -000359.68
0093977.00 0000018.82 0000014.56 -000359.74
0094129.00 0000018.89 0000014.52 -000359.89
0094190.00 0000018.92 0000014.49 -000360.01
0094221.00 0000018.92 0000014.49 -000360.12
0094281.00 0000018.95 0000014.49 -000360.20
0094312.00 0000018.93 0000014.46 -000360.38
0094373.00 0000018.92 0000014.49 -000360.05
0094464.00 0000018.88 0000014.49 -000360.19
0094555.00 0000018.77 0000014.41 -000359.59
0094586.00 0000018.74 0000014.41 -000359.61
0094616.00 0000018.70 0000014.34 -000359.66
0094647.00 0000018.66 0000014.34 -000359.38
0094708.00 0000018.58 0000014.27 -000359.33
0094738.00 0000018.54 0000014.26 -000358.91
0094768.00 0000018.52 0000014.26 -000358.68
0094829.00 0000018.46 0000014.16 -000358.70
0094860.00 0000018.41 0000014.19 -000358.43
0094921.00 0000018.40 0000014.19 -000358.20
0094981.00 0000018.39 0000014.12 -000358.23
0095073.00 0000018.39 0000014.08 -000357.88
0095134.00 0000018.38 0000014.05 -000357.68
0095225.00 0000018.42 0000014.05 -000357.90
0095256.00 0000018.42 0000014.12 -000357.34
0095347.00 0000018.44 0000014.12 -000357.68
0095499.00 0000018.48 0000014.19 -000357.55
0095621.00 0000018.52 0000014.26 -000357.34
0095773.00 0000018.56 0000014.34 -000357.34
0095925.00 0000018.63 0000014.34 -000357.72
0096078.00 0000018.68 0000014.34 -000357.60
0096169.00 0000018.72 0000014.34 -000357.84
0096260.00 0000018.76 0000014.34 -000358.03
0096291.00 0000018.78 0000014.35 -000358.15
0096321.00 0000018.78 0000014.31 -000358.21
0096382.00 0000018.81 0000014.28 -000358.19
0096473.00 0000018.83 0000014.28 -000358.26
0096564.00 0000018.88 0000014.21 -000358.52
0096595.00 0000018.89 0000014.21 -000358.55
0096625.00 0000018.89 0000014.21 -000358.63
0096686.00 0000018.92 0000014.21 -000358.64
0096717.00 0000018.92 0000014.21 -000358.82
0096747.00 0000018.94 0000014.21 -000358.88
0096777.00 0000018.96 0000014.21 -000358.99
0096839.00 0000018.97 0000014.18 -000359.06
0096899.00 0000019.00 0000014.15 -000359.20
0096930.00 0000019.00 0000014.15 -000359.27
0096991.00 0000019.03 0000014.15 -000359.53
0097021.00 0000019.03 0000014.08 -000359.57
0097052.00 0000019.06 0000014.15 -000359.61
0097082.00 0000019.04 0000014.08 -000359.69
0097113.00 0000019.05 0000014.08 -000359.78
0097143.00 0000019.04 0000014.08 -000359.86
0097204.00 0000019.02 0000014.11 -000359.78
0097295.00 0000018.95 0000014.08 -000359.91
0097447.00 0000018.80 0000014.14 -000359.44
0097478.00 0000018.76 0000014.14 -000359.37
0097508.00 0000018.73 0000014.13 -000359.18
0097539.00 0000018.69 0000014.13 -000359.18
0097569.00 0000018.66 0000014.13 -000359.07
0097630.00 0000018.60 0000014.13 -000358.64
0097660.00 0000018.58 0000014.06 -000358.58
0097721.00 0000018.54 0000013.99 -000358.58
0097813.00 0000018.51 0000013.95 -000358.50
0097904.00 0000018.52 0000013.92 -000358.13
0097934.00 0000018.52 0000013.92 -000358.07
0097995.00 0000018.52 0000013.88 -000358.05
0098026.00 0000018.53 0000013.85 -000358.01
0098087.00 0000018.54 0000013.92 -000358.29
0098178.00 0000018.56 0000013.92 -000357.92
0098330.00 0000018.60 0000014.06 -000358.03
0098391.00 0000018.63 0000014.06 -000358.40
0098543.00 0000018.70 0000014.13 -000358.24
0098665.00 0000018.77 0000014.14 -000358.75
0098696.00 0000018.77 0000014.14 -000358.69
0098756.00 0000018.80 0000014.14 -000358.82
0098817.00 0000018.82 0000014.14 -000358.73
0098908.00 0000018.86 0000014.14 -000358.85
0098969.00 0000018.88 0000014.14 -000359.13
0099000.00 0000018.90 0000014.14 -000359.01
0099061.00 0000018.92 0000014.07 -000359.12
0099152.00 0000018.96 0000014.08 -000359.37
0099182.00 0000018.97 0000014.08 -000359.54
0099213.00 0000019.00 0000014.08 -000359.61
0099243.00 0000019.00 0000014.08 -000359.67
0099274.00 0000019.02 0000014.04 -000359.81
0099335.00 0000019.05 0000014.01 -000359.92
0099426.00 0000019.06 0000014.01 -000360.17
0099578.00 0000018.99 0000014.04 -000360.12
0099730.00 0000018.84 0000014.07 -000359.63
0099761.00 0000018.83 0000014.07 -000359.63
0099791.00 0000018.77 0000014.07 -000359.41
0099822.00 0000018.72 0000014.06 -000359.42
0099852.00 0000018.68 0000014.06 -000359.15
0099913.00 0000018.62 0000014.06 -000359.11
0099974.00 0000018.59 0000013.99 -000358.75
0100004.00 0000018.58 0000013.92 -000358.69
0100065.00 0000018.54 0000013.92 -000358.62
0100126.00 0000018.54 0000013.92 -000358.35
0100187.00 0000018.55 0000013.88 -000358.38
0100278.00 0000018.55 0000013.85 -000358.05
0100339.00 0000018.58 0000013.85 -000358.32
0100430.00 0000018.58 0000013.92 -000358.14
0100552.00 0000018.62 0000013.99 -000357.87
0100644.00 0000018.64 0000014.06 -000358.27
0100796.00 0000018.70 0000014.06 -000358.16
0100978.00 0000018.76 0000014.10 -000358.45
0101100.00 0000018.81 0000014.07 -000358.64
0101131.00 0000018.82 0000014.07 -000358.59
0101161.00 0000018.83 0000014.07 -000358.90
0101191.00 0000018.85 0000014.07 -000358.74
0101252.00 0000018.88 0000014.07 -000358.88
0101344.00 0000018.91 0000014.07 -000358.97
0101374.00 0000018.93 0000014.00 -000359.25
0101405.00 0000018.94 0000014.01 -000359.26
0101466.00 0000018.93 0000014.00 -000359.17
0101557.00 0000018.91 0000014.00 -000359.21
0101709.00 0000018.80 0000014.07 -000358.88
0101739.00 0000018.74 0000014.03 -000358.94
0101800.00 0000018.68 0000014.03 -000358.71
0101831.00 0000018.63 0000013.99 -000358.45
0101861.00 0000018.58 0000013.95 -000358.37
0101892.00 0000018.54 0000013.92 -000358.28
0101922.00 0000018.50 0000013.92 -000358.21
0101952.00 0000018.48 0000013.91 -000357.97
0101983.00 0000018.46 0000013.91 -000357.86
0102013.00 0000018.44 0000013.91 -000357.77
0102044.00 0000018.42 0000013.88 -000357.44
0102074.00 0000018.42 0000013.84 -000357.39
0102135.00 0000018.40 0000013.77 -000357.50
0102226.00 0000018.39 0000013.77 -000357.02
0102379.00 0000018.41 0000013.81 -000356.98
0102653.00 0000018.50 0000013.92 -000356.71
0102714.00 0000018.49 0000013.92 -000356.55
0102744.00 0000018.51 0000013.99 -000356.64
0102896.00 0000018.56 0000013.99 -000356.73
0103170.00 0000018.66 0000013.99 -000356.99
0103262.00 0000018.69 0000013.99 -000357.30
0103353.00 0000018.74 0000014.00 -000357.36
0103383.00 0000018.76 0000014.00 -000357.35
0103444.00 0000018.79 0000014.00 -000357.51
0103505.00 0000018.80 0000014.00 -000357.58
0103596.00 0000018.84 0000013.93 -000357.59
0103627.00 0000018.85 0000013.93 -000357.85
0103657.00 0000018.86 0000013.93 -000357.93
0103688.00 0000018.87 0000013.93 -000358.18
0103718.00 0000018.89 0000013.93 -000358.24
0103779.00 0000018.90 0000013.93 -000358.41
0103840.00 0000018.92 0000013.87 -000358.42
0103870.00 0000018.94 0000013.87 -000358.63
0103931.00 0000018.93 0000013.87 -000358.37
0104022.00 0000018.87 0000013.86 -000358.58
0104114.00 0000018.80 0000013.86 -000358.23
0104144.00 0000018.76 0000013.86 -000358.15
0104205.00 0000018.70 0000013.86 -000358.05
0104236.00 0000018.66 0000013.78 -000358.07
0104266.00 0000018.60 0000013.78 -000357.69
0104297.00 0000018.56 0000013.78 -000357.61
0104327.00 0000018.54 0000013.78 -000357.47
0104357.00 0000018.51 0000013.78 -000357.28
0104418.00 0000018.46 0000013.71 -000357.31
0104510.00 0000018.40 0000013.63 -000356.86
0104540.00 0000018.39 0000013.63 -000356.57
0104601.00 0000018.38 0000013.70 -000356.52
0104662.00 0000018.37 0000013.70 -000356.55
0104753.00 0000018.38 0000013.63 -000356.38
0104814.00 0000018.38 0000013.63 -000356.21
0104905.00 0000018.40 0000013.70 -000356.18
0105058.00 0000018.44 0000013.70 -000356.10
0105149.00 0000018.46 0000013.71 -000356.27
0105301.00 0000018.51 0000013.78 -000356.25
0105423.00 0000018.55 0000013.78 -000356.43
0105514.00 0000018.58 0000013.78 -000356.53
0105606.00 0000018.60 0000013.78 -000356.57
0105666.00 0000018.64 0000013.78 -000356.38
0105758.00 0000018.67 0000013.78 -000356.53
0105788.00 0000018.67 0000013.75 -000356.62
0105819.00 0000018.68 0000013.78 -000356.70
0105849.00 0000018.69 0000013.75 -000356.85
0105880.00 0000018.70 0000013.72 -000356.87
0105940.00 0000018.71 0000013.72 -000356.64
0105971.00 0000018.74 0000013.72 -000357.11
0106002.00 0000018.75 0000013.72 -000357.17
0106063.00 0000018.78 0000013.72 -000356.99
0106154.00 0000018.82 0000013.72 -000357.24
0106306.00 0000018.86 0000013.65 -000357.60
0106336.00 0000018.87 0000013.65 -000357.70
0106397.00 0000018.88 0000013.65 -000357.89
0106428.00 0000018.90 0000013.66 -000358.03
0106489.00 0000018.91 0000013.66 -000358.20
0106549.00 0000018.94 0000013.59 -000358.11
0106641.00 0000018.95 0000013.59 -000358.39
0106671.00 0000018.96 0000013.59 -000358.56
0106702.00 0000018.98 0000013.59 -000358.64
0106732.00 0000018.98 0000013.59 -000358.64
0106793.00 0000018.99 0000013.59 -000358.95
0106823.00 0000019.01 0000013.59 -000358.90
0106885.00 0000019.01 0000013.59 -000359.00
0106976.00 0000019.00 0000013.52 -000359.34
0107006.00 0000018.97 0000013.55 -000359.41
0107067.00 0000018.92 0000013.59 -000359.11
0107158.00 0000018.81 0000013.58 -000359.04
0107250.00 0000018.68 0000013.51 -000358.53
0107280.00 0000018.64 0000013.57 -000358.66
0107341.00 0000018.53 0000013.57 -000358.18
0107371.00 0000018.51 0000013.64 -000358.32
0107432.00 0000018.47 0000013.50 -000357.81
0107463.00 0000018.46 0000013.43 -000357.78
0107493.00 0000018.45 0000013.43 -000357.59
0107554.00 0000018.42 0000013.43 -000357.59
0107645.00 0000018.41 0000013.36 -000357.58
0107676.00 0000018.41 0000013.36 -000357.26
0107767.00 0000018.42 0000013.42 -000357.48
0107828.00 0000018.44 0000013.43 -000357.12
0107919.00 0000018.43 0000013.43 -000357.35
0108072.00 0000018.47 0000013.43 -000357.31
0108315.00 0000018.53 0000013.50 -000357.09
0108406.00 0000018.56 0000013.47 -000357.51
0108498.00 0000018.58 0000013.50 -000357.35
0108650.00 0000018.62 0000013.50 -000357.39
0108711.00 0000018.65 0000013.51 -000357.66
0108802.00 0000018.68 0000013.51 -000357.63
0108894.00 0000018.71 0000013.51 -000357.98
0108954.00 0000018.73 0000013.51 -000357.66
0108985.00 0000018.72 0000013.51 -000357.95
0109015.00 0000018.73 0000013.51 -000358.01
0109076.00 0000018.75 0000013.51 -000358.19
0109107.00 0000018.75 0000013.51 -000358.19
0109167.00 0000018.78 0000013.51 -000357.98
0109259.00 0000018.82 0000013.48 -000358.25
0109320.00 0000018.84 0000013.44 -000358.48
0109350.00 0000018.84 0000013.44 -000358.41
0109380.00 0000018.86 0000013.45 -000358.56
0109411.00 0000018.86 0000013.48 -000358.66
0109472.00 0000018.87 0000013.45 -000358.90
0109533.00 0000018.88 0000013.45 -000358.94
0109563.00 0000018.90 0000013.45 -000359.04
0109625.00 0000018.91 0000013.45 -000359.09
0109685.00 0000018.94 0000013.45 -000359.32
0109716.00 0000018.93 0000013.41 -000359.48
0109777.00 0000018.96 0000013.45 -000359.34
0109838.00 0000018.97 0000013.45 -000359.72
0109868.00 0000018.98 0000013.38 -000359.90
0109898.00 0000018.99 0000013.38 -000359.84
0109929.00 0000019.00 0000013.38 -000360.03
0109990.00 0000019.01 0000013.38 -000359.91
0110020.00 0000019.02 0000013.38 -000360.21
0110081.00 0000019.03 0000013.38 -000360.12
0110111.00 0000019.04 0000013.38 -000360.36
0110172.00 0000019.05 0000013.38 -000360.54
0110203.00 0000019.06 0000013.31 -000360.59
0110233.00 0000019.07 0000013.32 -000360.63
0110264.00 0000019.07 0000013.35 -000361.12
0110294.00 0000019.08 0000013.35 -000360.87
0110325.00 0000019.10 0000013.32 -000361.16
0110385.00 0000019.12 0000013.32 -000361.46
0110446.00 0000019.13 0000013.32 -000361.35
0110477.00 0000019.14 0000013.32 -000361.71
0110538.00 0000019.13 0000013.32 -000362.05
0110568.00 0000019.14 0000013.32 -000361.98
0110629.00 0000019.10 0000013.35 -000362.12
0110720.00 0000019.04 0000013.31 -000361.75
0110873.00 0000018.85 0000013.38 -000361.42
0110903.00 0000018.80 0000013.37 -000361.29
0110933.00 0000018.74 0000013.37 -000361.41
0110994.00 0000018.64 0000013.47 -000360.89
0111025.00 0000018.60 0000013.43 -000361.08
0111055.00 0000018.58 0000013.29 -000360.59
0111086.00 0000018.54 0000013.36 -000360.38
0111116.00 0000018.53 0000013.33 -000360.36
0111177.00 0000018.50 0000013.29 -000360.23
0111207.00 0000018.50 0000013.26 -000360.04
0111268.00 0000018.48 0000013.22 -000359.88
0111360.00 0000018.47 0000013.22 -000359.81
0111390.00 0000018.46 0000013.22 -000359.68
0111420.00 0000018.46 0000013.22 -000359.62
0111482.00 0000018.46 0000013.22 -000359.92
0111573.00 0000018.47 0000013.22 -000359.53
0111634.00 0000018.49 0000013.22 -000359.72
0111725.00 0000018.50 0000013.29 -000359.91
0111877.00 0000018.53 0000013.29 -000359.61
0112151.00 0000018.60 0000013.29 -000359.52
0112608.00 0000018.70 0000013.37 -000359.92
0112699.00 0000018.72 0000013.37 -000360.00
0112851.00 0000018.76 0000013.37 -000360.08
0112942.00 0000018.78 0000013.37 -000360.21
0113003.00 0000018.78 0000013.37 -000360.01
0113095.00 0000018.82 0000013.37 -000359.98
0113156.00 0000018.82 0000013.37 -000360.34
0113186.00 0000018.83 0000013.37 -000360.49
0113216.00 0000018.83 0000013.37 -000360.52
0113278.00 0000018.84 0000013.37 -000360.33
0113308.00 0000018.84 0000013.37 -000360.77
0113369.00 0000018.87 0000013.34 -000360.52
0113400.00 0000018.88 0000013.34 -000360.83
0113460.00 0000018.88 0000013.38 -000360.88
0113521.00 0000018.90 0000013.34 -000360.80
0113552.00 0000018.90 0000013.38 -000361.08
0113613.00 0000018.91 0000013.31 -000360.79
0113704.00 0000018.94 0000013.31 -000361.10
0113734.00 0000018.94 0000013.31 -000361.18
0113765.00 0000018.94 0000013.31 -000361.27
0113795.00 0000018.93 0000013.31 -000361.26
0113856.00 0000018.96 0000013.31 -000361.52
0113887.00 0000018.96 0000013.31 -000361.50
0113917.00 0000018.97 0000013.31 -000361.68
0113947.00 0000018.98 0000013.31 -000361.67
0114008.00 0000018.99 0000013.31 -000361.66
0114039.00 0000018.99 0000013.31 -000361.85
0114100.00 0000018.99 0000013.31 -000361.69
0114130.00 0000019.00 0000013.31 -000362.10
0114160.00 0000019.02 0000013.31 -000362.21
0114191.00 0000019.02 0000013.24 -000362.15
0114252.00 0000019.03 0000013.31 -000362.25
0114282.00 0000019.04 0000013.24 -000362.46
0114313.00 0000019.04 0000013.31 -000362.52
0114343.00 0000019.04 0000013.31 -000362.58
0114374.00 0000019.05 0000013.31 -000362.69
0114435.00 0000019.07 0000013.25 -000362.66
0114495.00 0000019.08 0000013.25 -000362.94
0114556.00 0000019.08 0000013.28 -000362.93
0114587.00 0000019.10 0000013.25 -000363.14
0114617.00 0000019.10 0000013.25 -000363.37
0114648.00 0000019.10 0000013.25 -000363.27
0114678.00 0000019.12 0000013.25 -000363.38
0114739.00 0000019.12 0000013.25 -000363.73
0114800.00 0000019.14 0000013.25 -000363.85
0114830.00 0000019.13 0000013.25 -000363.77
0114891.00 0000019.15 0000013.25 -000364.17
0114952.00 0000019.16 0000013.25 -000364.32
0114982.00 0000019.16 0000013.25 -000364.36
0115013.00 0000019.16 0000013.25 -000364.49
0115074.00 0000019.18 0000013.25 -000364.35
0115104.00 0000019.20 0000013.25 -000364.82
0115135.00 0000019.19 0000013.25 -000364.69
0115165.00 0000019.19 0000013.22 -000364.91
0115196.00 0000019.19 0000013.25 -000365.02
0115226.00 0000019.20 0000013.22 -000365.07
0115287.00 0000019.21 0000013.22 -000364.95
0115317.00 0000019.23 0000013.22 -000365.41
0115378.00 0000019.22 0000013.25 -000365.32
0115409.00 0000019.24 0000013.22 -000365.61
0115439.00 0000019.24 0000013.18 -000365.58
0115470.00 0000019.25 0000013.18 -000365.79
0115500.00 0000019.25 0000013.18 -000365.77
0115530.00 0000019.26 0000013.18 -000365.91
0115591.00 0000019.27 0000013.18 -000366.24
0115652.00 0000019.25 0000013.18 -000365.97
0115683.00 0000019.23 0000013.18 -000366.45
0115713.00 0000019.21 0000013.18 -000366.33
0115774.00 0000019.16 0000013.21 -000366.07
0115865.00 0000019.05 0000013.24 -000366.25
0115926.00 0000018.96 0000013.31 -000365.89
0115956.00 0000018.91 0000013.31 -000365.62
0115987.00 0000018.87 0000013.31 -000365.57
0116018.00 0000018.81 0000013.30 -000365.48
0116048.00 0000018.79 0000013.30 -000365.25
0116079.00 0000018.75 0000013.37 -000365.16
0116109.00 0000018.70 0000013.40 -000364.73
0116139.00 0000018.69 0000013.44 -000364.77
0116200.00 0000018.63 0000013.30 -000364.63
0116231.00 0000018.64 0000013.23 -000364.28
0116261.00 0000018.61 0000013.16 -000364.23
0116291.00 0000018.61 0000013.16 -000364.05
0116352.00 0000018.58 0000013.15 -000364.14
0116413.00 0000018.56 0000013.15 -000363.71
0116474.00 0000018.55 0000013.15 -000363.89
0116565.00 0000018.55 0000013.19 -000363.74
0116718.00 0000018.57 0000013.22 -000363.39
0116809.00 0000018.56 0000013.22 -000363.74
0116870.00 0000018.57 0000013.22 -000363.29
0116961.00 0000018.60 0000013.22 -000363.44
0117113.00 0000018.62 0000013.30 -000363.52
0117296.00 0000018.65 0000013.30 -000363.11
0117448.00 0000018.70 0000013.30 -000363.19
0117661.00 0000018.74 0000013.37 -000363.40
0117813.00 0000018.77 0000013.34 -000363.35
0117935.00 0000018.79 0000013.37 -000363.51
0118087.00 0000018.82 0000013.37 -000363.50
0118240.00 0000018.84 0000013.37 -000363.60
0118392.00 0000018.87 0000013.38 -000363.65
0118422.00 0000018.88 0000013.31 -000363.72
0118574.00 0000018.92 0000013.34 -000363.92
0118666.00 0000018.94 0000013.34 -000363.83
0118819.00 0000018.95 0000013.31 -000364.13
0118849.00 0000018.97 0000013.31 -000364.15
0118879.00 0000018.98 0000013.31 -000364.17
0118940.00 0000018.98 0000013.31 -000364.24
0119001.00 0000018.99 0000013.31 -000364.52
0119032.00 0000019.00 0000013.31 -000364.39
